Phoenix is a city where about one in <mask> residents are from an emerging ethnic group.	four
States are organized like the federal government, with <mask> government branches.	three
Burrow is the single parent of <mask> children.	two
Natural gallium contains <mask> stable isotopes.	two
Goblins generally come in <mask> varieties.	three
Dinoflagellates are unicellular organisms that have <mask> unequal flagella.	two
E are <mask> bicontinuous functors.	two
Some litters have <mask> runts while others have one or more.	no
Some litters have no runts while others have <mask> or more.	one
Young horses spend their first <mask> or five years with very little contact with humans.	four
Young horses spend their first four or <mask> years with very little contact with humans.	five
Psychiatrists say <mask> in four people are mentally ill.	one
Psychiatrists say one in <mask> people are mentally ill.	four
Opposite rays are <mask> collinear rays with the same endpoint.	two
Abortion happens through all <mask> months of pregnancy.	nine
TYPE is a shorthand way of describing <mask> sets of mental processes.	four
Animals reproduce in <mask> ways.	two
Marshes are shallow wetlands less than <mask> meters deep.	two
Samarium is the fifth most abundant of the rare elements and is almost <mask> times as common as tin.	four
Elephants are pregnant for <mask> years.	two
Chronic bronchitis lasts <mask> months or more, and symptoms can return year after year.	three
Hydra has <mask> cell lineages, which are all self-renewing and maintained by stem cells.	three
Natural europium contains <mask> stable isotopes.	two
Cats show <mask> symptoms of the disease.	no
Day lilies grow in clusters of <mask> to five flowers.	four
Day lilies grow in clusters of four to <mask> flowers.	five
Coins make up about <mask> percent of the currency in the United States today.	nine
Some children start asking questions when they're <mask> or five years old.	four
Some children start asking questions when they're four or <mask> years old.	five
Unchecked infestations can kill colonies in as few as <mask> years.	three
Personal development is the growth of a person in the <mask> aspects of their nature.	four
African music has as many as <mask> rhythms in command at once.	four
Alcoholics are nutritionally at risk for <mask> main reasons.	two
Brain damage can result if breathing stops for <mask> or more minutes.	five
Olympic baseball is a round-robin competition with <mask> teams emerging in the medal round.	four
Ocean has <mask> life-important properties.	two
Colicky babies cry more often than that, sometimes well in excess of <mask> hours.	four
Scripture refers to <mask> different types of death.	three
Bees also have <mask> simple eyes, called ocelli, that are grouped together near the top of the head.	three
Variable stars fall into <mask> major physical classifications.	four
State law requires all dogs and cats <mask> months and older to have current rabies vaccinations.	four
Food chains have <mask> types of organisms.	three
Black cutworm has <mask> tubercles of unequal diameter on the top of each body segment.	four
Harbor porpoises live in groups averaging <mask> to three individuals and are very skittish.	one
Harbor porpoises live in groups averaging one to <mask> individuals and are very skittish.	three
Most culinary herbs require at least <mask> hours of sun per day.	five
Sports bras come in <mask> basic styles.	two
Bridles are mandatory on <mask> year olds and older.	two
Some armored scales have <mask> generations per year.	four
Hibernian magic comes from <mask> sources.	two
State law allows radio waves to register <mask> volts per meter.	six
Sexual maturity is reached in females by <mask> months of age.	five
Magic spells fall into <mask> categories, such as attack, healing, and status magic.	four
Resident bacteria digests some food material and produces <mask> vitamins.	two
Stalagmites can be <mask> to three cups high.	one
Stalagmites can be one to <mask> cups high.	three
Classes play <mask> distinct roles in object-oriented programming.	two
Women have a <mask> times greater chance of dying from heart disease than from breast cancer.	ten
Embryonic endoderm lines <mask> tubes within the body.	two
Human error destroys <mask> times more data than viruses.	five
Iambic tetrameter has <mask> such feet, for a total of eight syllables.	four
Iambic tetrameter has four such feet, for a total of <mask> syllables.	eight
Secondary tumors are about <mask> times more common than primary tumors of the brain.	three
Millions die before they are <mask> years old because they get too little food, or the wrong kind.	five
Minks travel more than most furbearers, covering up to <mask> miles a night.	ten
Insects also go through <mask> different pathways of development .	two
Salt is categorized as <mask> types, based on the method of production.	four
Compact bone is very strong and dense, having <mask> spaces within it other than the Haversian canals.	no
Diabetics have to worry about their feet because diabetes hurts feet in <mask> ways.	three
Anaerobic strength comes in <mask> types, defined below.	two
Food is an important feature in all <mask> dimensions of wellness.	six
Water is made up of <mask> elements.	two
Calves are reddish-tan at birth and change to brown or black at <mask> months.	three
Humanized monoclonals are <mask> percent mouse and ninety percent human.	ten
Some medications contain caffeine doses equivalent to <mask> cups of coffee.	five
Compound semiconductors are made of <mask> or more elements.	two
Trees become susceptible to injury when they reach a height of about <mask> feet.	three
Men are <mask> or four times more likely to commit suicide than women.	three
Men are three or <mask> times more likely to commit suicide than women.	four
Bilbies start breeding at around <mask> months old.	six
Soy products contain <mask> known classes of anti-cancer agents, including phytoestrogens.	five
Cardiovascular disease is the cause of more deaths than the next <mask> causes of death combined.	seven
Ceramics are of <mask> basic types.	two
Smoking is <mask> less an addiction than drugs.	no
Some viruses can live for up to <mask> hours outside the body.	eight
Nerves run to and from centres, giving <mask> impressions until their termini are reached.	no
Most babies say their first words between <mask> and eleven months of age.	ten
Knives also have a razor-sharp edge and are up to <mask> and a half inches long.	three
RAP is defined as episodic attacks of abdominal pain over a period of at least <mask> months.	three
Some children play games <mask> or six days a week.	five
Some children play games five or <mask> days a week.	six
Cuttlefish have <mask> hearts to pump their copper-rich blue to green blood.	three
Flower is composed of <mask> petals.	six
Statistics show that at age of seventy, there are <mask> women to every man.	five
American rice comes in <mask> different types.	three
Most amphibians also have <mask> limbs.	four
Glaciers cover about <mask> million square miles which is about three percent of the earth's surface.	six
Glaciers cover about six million square miles which is about <mask> percent of the earth's surface.	three
Some females live more than <mask> years.	three
Dentists consistently rank in the top <mask> percent of wage-earners in the world.	seven
Vitamin E comes in <mask> forms.	three
Ocean acidification affects marine organisms in <mask> ways.	two
Sulfur exists in <mask> allotropic forms.	two
Pronghorns consume <mask> times the oxygen of similarly-sized animals.	three
Hybrid cars are cars with at least <mask> power sources.	two
Young bees spend the first <mask> to three weeks of their lives carrying out functions within the hive.	one
Young bees spend the first one to <mask> weeks of their lives carrying out functions within the hive.	three
Hexane has a <mask> carbon chain and is nonpolar.	six
Reduviids vary in size, from just a few millimeters in length to over <mask> centimeters.	three
Globalization is Americanization with <mask> fewer syllables.	two
Chemotherapy is given in cycles - for example, a dose every <mask> to four weeks.	three
Chemotherapy is given in cycles - for example, a dose every three to <mask> weeks.	four
Lilies grown from seed take about <mask> years to reach flowering size.	four
Bees have <mask> legs and three body parts.	six
Bees have six legs and <mask> body parts.	three
Lenses have <mask> main shapes .	three
Dogs have <mask> lobes or branches of lung.	seven
Cancer is blamed for nearly <mask> in four deaths in the state, according to public health statistics.	one
Cancer is blamed for nearly one in <mask> deaths in the state, according to public health statistics.	four
Silks are only receptive to pollen for about <mask> days after emergence from the husk.	ten
Molecular beams have <mask> disadvantages in accelerator.	two
Atherosclerotic plaques cause clinical disease by <mask> mechanisms.	three
Rod cells are about <mask> magnitudes more sensitive to light than cone cells.	four
Some animals can survive freezing, but <mask> animals can survive grinding.	no
Organisms usually have <mask> basic needs .	five
Birds have <mask> appendages.	four
Scientists say that earthly life has been around nearly <mask> billion years.	four
Volcanoes differ widely in size and shape but <mask> main types are recognized.	three
Blacks spend <mask> times as much as whites.	five
Exercise also helps prevent type <mask> diabetes.	two
Older deer grow large antlers with <mask> or more tines.	six
Most men sleep for <mask> hours when seven are sufficient.	eight
Most men sleep for eight hours when <mask> are sufficient.	seven
Toucans live in small flocks of <mask> or six birds.	five
Toucans live in small flocks of five or <mask> birds.	six
Men are <mask> times more likely to develop bladder cancer than women.	four
Giant anteaters walk with a slow shuffle on all <mask> legs with their nose pointed to the ground.	four
Controlled grazing affects riparian areas in <mask> ways.	two
Young wolves are ready to go on hunts with the adults when they are about <mask> months old.	three
Brachiopods are superficially similar to bivalves, both having <mask> shells.	two
Chicks stand on their mothers feet until they are <mask> weeks old.	eight
Manual power means <mask> sparks due to ignition found in gasoline and electric winches.	no
Unqualified love is a gift given with <mask> strings attached.	no
Color film has <mask> or more emulsion layers sensitive to different colors.	three
Object permanence is seen in children <mask> to twelve months old .	eight
Selenium contains <mask> stable elements.	six
Menstruation occurs about <mask> days after detumescence begins, and lasts for about three days.	nine
Menstruation occurs about nine days after detumescence begins, and lasts for about <mask> days.	three
Illness usually lasts several days to weeks, with an average of <mask> to seven days.	four
Illness usually lasts several days to weeks, with an average of four to <mask> days.	seven
Insect history is divided into <mask> phases.	five
Epoxy resin leaches fewer chemicals, but is <mask> times more expensive than polyester.	four
Japan has <mask> main islands running from north to south.	four
Fire is guarded by <mask> evil spirits at the top of a tall mountain.	three
Benedictines take <mask> vows obedience, stability and fidelity.	three
Teething begins for most babies around <mask> to six months.	four
Teething begins for most babies around four to <mask> months.	six
Ethernet is a mode of electronic communication that is at least <mask> times faster than a modem.	ten
House centipedes live anywhere from <mask> to seven years, depending on the environment.	three
House centipedes live anywhere from three to <mask> years, depending on the environment.	seven
Ornamental kale grows <mask> to eight inches tall.	six
Ornamental kale grows six to <mask> inches tall.	eight
Some filamentous colonies show the ability to differentiate into <mask> different cell types.	three
Foxes breed around the same time as wolves, producing litters of <mask> to six pups in the spring.	four
Foxes breed around the same time as wolves, producing litters of four to <mask> pups in the spring.	six
Squirrels have <mask> teeth in the front of their mouth that constantly grow throughout their lives.	four
Some fractures can take <mask> to nine months to heal.	six
Some fractures can take six to <mask> months to heal.	nine
Carbohydrates contain only <mask> calories per gram.	four
Covariance extends The notion of variance to <mask> dimensions.	two
Millipedes can grow up to about <mask> inches long.	four
Earthworms have <mask> pairs of hearts.	five
Smoking can speed up onset by <mask> years.	two
Ozone is a <mask> atoms molecule of oxygen.	three
Ocelot is <mask> times bigger than domestic cat.	two
Seasoned wood means it has been cut and kept under cover for at least <mask> months.	six
Balloons fly best in cool weather with wind speeds less than <mask> knots.	seven
Most logic gates have <mask> inputs and one output.	two
Most logic gates have two inputs and <mask> output.	one
Humans have <mask> sets of teeth in their lives.	two
Isosceles triangles have at least <mask> congruent sides.	two
Some alphabets use <mask> hand, some use two hands.	one
Some alphabets use one hand, some use <mask> hands.	two
Most cereals have only <mask> to five grams, but the less-processed cereals and breads have much more.	one
Most cereals have only one to <mask> grams, but the less-processed cereals and breads have much more.	five
Some Tropical species can live more than <mask> years.	two
Women tend to develop the disease about <mask> years after menopause.	ten
Teeth can shine as many as <mask> shades brighter.	ten
Oppression takes <mask> major forms, external and internal.	two
Measles usually begin with cold-like symptoms followed by a high fever and a rash <mask> days later.	three
Bugs have <mask> wings or no wings at all.	four
Bugs have four wings or <mask> wings at all.	no
Most phone numbers are <mask> digits with the exception of mobile numbers, which are ten digits.	eight
Most phone numbers are eight digits with the exception of mobile numbers, which are <mask> digits.	ten
Potential energy is divided into <mask> different types of energy .	three
Humans divide their year into <mask> seasons accordingly.	four
Ice slurry has up to <mask> times more cooling capacity than chilled water.	five
Statistics show the aboriginal birth rate is <mask> to six times higher than the general population.	four
Statistics show the aboriginal birth rate is four to <mask> times higher than the general population.	six
Millipedes have <mask> pairs of legs per body segment.	two
Tonsils are very small at birth, enlarge gradually, and reach maximum size at age <mask> or seven.	six
High sprains are harder to treat and can sometimes take <mask> weeks to heal.	six
Recent studies show obesity is up <mask> percent over the past year.	six
Most children start primary school at about <mask> years of age.	five
Tropical trees can be rampant growers, and can outgrow a wiring in as little as <mask> days' time.	ten
Fingernails grow out in <mask> months, toenails in a year.	six
Men are <mask> times more likely to have abdominal aortic aneurysms than women.	three
Pie charts Limit the pie to a maximum of <mask> slices, using colors more than once.	seven
All Rainbows prefer to live in a group with at least <mask> members of their species.	six
Fibreoptic systems have an effective life <mask> times that of copper.	three
Urban evolution is composed of <mask> interlinked phenomena.	two
Pocket mice have many natural enemies but in captivity have lived as long as <mask> years.	five
Hexane has <mask> structures on it.	no
Tigers have sharp night vision which is <mask> times greater than that of humans.	six
Most endocrinologists see patients every <mask> months throughout the pregnancy.	two
Maple syrup is divided into <mask> grades.	four
Cnidarians have <mask> basic body forms.	two
Earwigs have <mask> molts in the year before they become adults.	five
Fitness has <mask> components, aerobic and muscular.	two
Shock usually comes in <mask> varieties, liquid and powder.	two
Chaotic deposit separates <mask> major cycles of sandstone deposition.	two
Criminals commit <mask> million violent crimes a year.	ten
Nobodies have <mask> emotions , but want to have hearts again .	no
Heart attacks cause some tissue death within <mask> minutes and brain death within eight minutes.	four
Heart attacks cause some tissue death within four minutes and brain death within <mask> minutes.	eight
Some sources place opium consumption in Teheran at <mask> tons a day.	five
Team handball is played with <mask> players per side, six court players, and one goalkeeper.	seven
Team handball is played with seven players per side, <mask> court players, and one goalkeeper.	six
Team handball is played with seven players per side, six court players, and <mask> goalkeeper.	one
Inflicted injury is <mask> times more likely to result in death than unintentional injury.	five
Most irides fall between <mask> and seven.	three
Boys are <mask> times as likely to commit suicide.	five
Young plants have small leaves with only <mask> to five leaflets.	three
Young plants have small leaves with only three to <mask> leaflets.	five
Animals have <mask> senses and man six senses.	five
Animals have five senses and man <mask> senses.	six
Scientists recognize <mask> major mass extinctions in the Earth's history.	five
Avian kidneys have <mask> kinds of nephrons.	two
Inhibited desire is the most common sexual dysfunction, effecting <mask> in three couples.	one
Inhibited desire is the most common sexual dysfunction, effecting one in <mask> couples.	three
Many children know their full names, addresses, telephone numbers, and ages by <mask> years of age.	six
Most bony fishes reach sexual maturity between <mask> and five years.	one
Most bony fishes reach sexual maturity between one and <mask> years.	five
Aerodynamic missiles are of <mask> types.	four
Body has more than <mask> cell layers, tissues and organs.	two
Modern cars have brakes on all <mask> wheels.	four
Singular matrices have <mask> determinants.	zero
Molecular recognition relies on how well <mask> molecules fit together.	two
Birds are the only living organisms with feathers, and <mask> dinosaurs have been found with feathers.	no
Y are <mask> morphisms of k -spaces.	two
Verrucous carcinomas are exceptional, with only <mask> well-documented cases in the literature.	three
People are <mask> times more likely to commit suicide if they have a history of it in their family.	nine
Biological spores know of <mask> borders and can be carried by the wind very easily.	no
Weather extremes is a list of the nation's highest and lowest temperatures for the past <mask> days.	seven
All mammals have <mask> ears.	two
Ulcers can develop in as little as <mask> hours.	two
Chinese music has a <mask> thousand year history.	three
Triplets are <mask> berries on the same stalk.	three
Warts have a finite life span of anywhere from <mask> months up to five years.	six
Warts have a finite life span of anywhere from six months up to <mask> years.	five
Chlorine is used by the paper industry for <mask> purposes.	two
Many soils have <mask> major layers or horizons, top soil, subsoil and parent material.	three
Today there are <mask> major traditions of classical music.	two
Most sea urchins possess <mask> pairs of external gills, located around their mouths.	five
Pups are weaned at about <mask> to eight weeks of age.	five
Pups are weaned at about five to <mask> weeks of age.	eight
Most lakes have <mask> layers.	three
Grizzly bears can smell Fear from <mask> miles away.	two
Object permanence is seen in children <mask> to twelve months old.	eight
Cattle are ruminants and have <mask> stomachs.	four
Most bacteria are <mask> or two microns wide.	one
Most bacteria are one or <mask> microns wide.	two
Baby elephants are usually dependent on mother s milk for at least <mask> years.	three
Pups are sooty black at birth, and acquire adult coloration at about <mask> months.	three
Ciliates are the least numerous of the <mask> animals.	four
Native trees begin bearing in about <mask> years, much later that when cultivated.	ten
Platelets have a short life-span of just <mask> days.	five
Quadrupeds are animals with <mask> feet, such as cows.	four
All wombats have <mask> toes on each foot.	three
Most astronauts sleep for just <mask> hours.	six
Essential hypertension is diagnosed when <mask> causes can be found.	no
Ferrets have <mask> to four hour digestive tracts.	three
Ferrets have three to <mask> hour digestive tracts.	four
Binocular vision is the visual ability to determine <mask> dimensions.	three
Black people are <mask> times more likely to be stopped and searched by the police than whites.	five
Rattlesnakes breed only every <mask> to three years.	two
Rattlesnakes breed only every two to <mask> years.	three
Tobacco is responsible for nearly <mask> in every five deaths in the United States.	one
Tobacco is responsible for nearly one in every <mask> deaths in the United States.	five
Ferrets live roughly for about forty <mask> most preferred toy or for sleeping.	five
Air pollution is described to the public in <mask> bands low, moderate, high and very high .	four
Disability affects more than <mask> in five adults.	one
Disability affects more than one in <mask> adults.	five
Clovers have <mask> types of life cycle.	two
Many ticks can live as long as <mask> to five months between each stage.	three
Many ticks can live as long as three to <mask> months between each stage.	five
Bidding is a game that is played in <mask> parts.	two
Breast cancer affects <mask> in eight women.	one
Breast cancer affects one in <mask> women.	eight
Diarrhea is the occurrence of <mask> or more watery stools a day.	five
Foals remain with their dams until the fall when they are weaned at <mask> to six months of age.	four
Foals remain with their dams until the fall when they are weaned at four to <mask> months of age.	six
Wrestling rings come in <mask> bright colors with color coordinated and flexible ropes.	four
Magnets are the size of a dime and the thickness of <mask> to four dimes.	three
Magnets are the size of a dime and the thickness of three to <mask> dimes.	four
Conservation of momentum Consider <mask> interacting objects.	two
Many people have <mask> symptoms until they suffer chest pains or a heart attack.	no
Men are <mask> times more likely than women to commit suicide.	five
Unsaturated fats consist of <mask> types - polyunsaturated and monounsaturated.	two
Antlers take about <mask> months to grow.	four
Sea snakes are <mask> times more deadly than a cobra.	ten
All magnets have <mask> kinds of poles.	two
Browns have <mask> extra days rest.	two
Equilibrium corresponds to <mask> slope, or a change in free energy equal to zero.	zero
Sweeps are a race for ratings that occurs annually <mask> times a year and last a month.	four
Water is composed of <mask> gins, oxygin and hydrogin.	two
Mothers give birth to litters of <mask> or six and are extremely protective of their young.	five
Mothers give birth to litters of five or <mask> and are extremely protective of their young.	six
Participles have <mask> functions in sentences.	three
Flash flooding occurs within <mask> hours of a rain event.	six
Bread knives are usually about <mask> inches long.	eight
Spiders possess <mask> legs compared with the six of the insects.	eight
Spiders possess eight legs compared with the <mask> of the insects.	six
Biennials require portions of <mask> growing seasons to reproduce.	two
Mushrooms mature within <mask> days to a week after growing.	three
Giant pandas reach breeding maturity between <mask> and eight years of age.	four
Giant pandas reach breeding maturity between four and <mask> years of age.	eight
Autism is a developmental disorder that usually appears in the first <mask> years in life.	three
Handguns cause nearly <mask> times as many injuries each year.	three
Men are <mask> times more likely than women to develop the disease.	three
Most color printers have <mask> or four different color cartridges.	three
Most color printers have three or <mask> different color cartridges.	four
Opossums have high infant mortality and short lifespans, averaging <mask> to four years.	one
Opossums have high infant mortality and short lifespans, averaging one to <mask> years.	four
Paints typically contain <mask> types of polymers.	two
Dragonflies have <mask> sets of paired, transparent wings.	two
Calcite makes up <mask> well known rocks limestone and marble.	two
Adult dogs receive a rabies vaccine every <mask> years.	three
Eagles have between <mask> and three eggs per year.	one
Eagles have between one and <mask> eggs per year.	three
Tape contains only a very sticky clear resin, <mask> insecticides or attractants.	no
Owls are able to turn <mask> quarters of the way around and turn their heads very quickly.	three
Irrigated land is almost <mask> times as productive as rainfed cropland.	three
Sows usually begin ovulating in their second year, though some exceptionally begin at <mask> months.	nine
Natural chlorine contains <mask> isotopes.	two
Ionized water is up to <mask> times more hydrating than conventional water.	six
Most birds have <mask> ranges of flying speeds.	two
Dolphins use frequencies <mask> thousand times as great to locate prey.	ten
Elves typically have <mask> children or fewer.	four
Scientists also list <mask> other kingdoms including bacteria, archaebacteria, fungi, and protozoa.	four
Scuba diving requires a certification which takes about <mask> days to complete.	four
Servals eat between <mask> and six pounds of meat a day.	one
Servals eat between one and <mask> pounds of meat a day.	six
Some fishes have <mask> pairs to a single vertebra.	two
Hemp seeds are a complete source of vegetable protein, and contain <mask> essential amino acids.	eight
Dependence can come in <mask> forms - physical and psychological.	two
Smokers have <mask> to four times the risk of nonsmokers.	two
Smokers have two to <mask> times the risk of nonsmokers.	four
Energy is recognised in <mask> forms, kinetic and potential.	two
Meteorites have density <mask> times that of solid rock.	three
Birds have <mask> cone receptors and also they are able to see the ultraviolet radation.	four
Nationwide studies show that, on average, only <mask> percent of kiwi chicks survive to adulthood.	five
Vegetables require at least <mask> hours of direct sunlight each day.	six
Shigellosis usually resolves in <mask> to seven days.	five
Shigellosis usually resolves in five to <mask> days.	seven
Game theory is divided into <mask> branches, cooperative and non-cooperative.	two
Reptiles have <mask> digits that match with the middle finger, index finger, and thumb of a human.	three
All human beings possess, by nature, <mask> fundamental human rights .	three
Economists typically consider <mask> months of supply to be a balanced market.	six
All monkeys have <mask> toes on each foot.	five
Fusion requires <mask> positively charged particles to combine.	two
Coordinates have an implied <mask> decimal places.	six
Budgerigars are probably easiest to sex when they reach maturity at <mask> to seven months old.	six
Budgerigars are probably easiest to sex when they reach maturity at six to <mask> months old.	seven
Nuclear power releases almost <mask> gaseous componants.	no
Photons have <mask> mass.	zero
Amenorrhea occurs if a woman misses <mask> or more periods in a row.	three
Lavenders come in <mask> main groups, each with their own characteristics.	three
Domestic units are patrilocal and involve the development of patrilineages <mask> generations deep.	three
Snakes use <mask> different ways too catch their prey.	two
Babies are breast-fed until about <mask> years of age.	two
Ants have <mask> distinct body parts.	three
Girls have <mask> ovaries.	two
Gastrulation begins <mask> hours after fertilization.	three
Democratic deliberation entails all <mask> types of discourse.	three
Most states have <mask> or more teacher associations.	two
Some boys even have <mask> urethras.	two
Ragwort contains <mask> different pyrrolizidine alkaloids, which accumulate in the liver.	six
Female smokers enter menopause an average of <mask> years earlier than nonsmokers.	five
Arachnids have <mask> legs .	eight
Whales are divided into <mask> categories, based on their teeth.	two
Adaptation is associated with the reversible methylation of <mask> transmembrane receptors.	four
Aquifers occur in <mask> types of geologic formations.	two
Substances can disrupt the normal function of endocrine systems in <mask> different ways.	three
Glial cells multiply dramatically from fetal age <mask> months to the child's second birthday.	four
Male stinkpots mature at <mask> to seven years of age and females at nine to eleven.	four
Male stinkpots mature at four to <mask> years of age and females at nine to eleven.	seven
Male stinkpots mature at four to seven years of age and females at <mask> to eleven.	nine
Radiation therapy can attack cancer cells in <mask> different ways.	two
Smoking is responsible for <mask> out of four cases of heart disease.	one
Smoking is responsible for one out of <mask> cases of heart disease.	four
Adult hemoglobin has <mask> alpha and two beta chains.	two
Adult hemoglobin has two alpha and <mask> beta chains.	two
Egoism is of <mask> kinds, gross and subtle.	two
Many countries require passports to be valid for at least <mask> months after entry.	six
Azaleas typically have flowers with <mask> stamens and one style.	five
Azaleas typically have flowers with five stamens and <mask> style.	one
Giant pandas move on all <mask> legs.	four
Pups can hear and see well by the time they're <mask> weeks old.	three
Children range in age from newborn to <mask> years old.	eight
Most organ systems are operational in the fetus by <mask> to six months.	four
Most organ systems are operational in the fetus by four to <mask> months.	six
Ethanol typically adds <mask> octane numbers when blended with gasoline.	three
All pollen grains develop initially in groups of <mask> called tetrads.	four
Lantanas bloom in a dense head with individual florets tubular, with <mask> or five lobes.	four
Lantanas bloom in a dense head with individual florets tubular, with four or <mask> lobes.	five
Newborns have all <mask> senses.	five
Milk paint contains <mask> hydrocarbons or any other petroleum derivatives.	no
Real craters have <mask> distinct morphologies.	two
Most countries eat <mask> or more meals per day.	four
Plane joint means <mask> adjoining surfaces in parallel planes.	two
Snowboards have <mask> rails.	two
Coelacanths are lobe-finned fish, with rounded heads and <mask> fins.	eight
Many genes have more than <mask> alleles.	two
Wheat starch has <mask> components, amylose and amylopectin.	two
Bacteria come in <mask> forms - anaerobic and aerobic.	two
Endometriosis is a puzzling disease affecting an estimated <mask> million women in the United States.	five
Bears often make bluff charges, sometimes to within <mask> feet, without making contact.	ten
Eastern oysters can reach sexual maturity at <mask> months old.	four
Natural indium contains <mask> isotopes.	two
Most agricultural areas have, at best, <mask> inches of topsoil.	six
Betalamic acid has then the choice of <mask> fates.	two
Women live longer than men by an average of <mask> years.	seven
Relationships vary in how any <mask> people function.	two
Amelia Island is the only territory in American history to serve under <mask> flags.	eight
Men are about <mask> times more likely to be diagnosed with hemochromatosis than women.	five
Male cats are fertile from <mask> months, and can impregnate up to thirty-two female cats a year.	six
Irish law requires children between the ages of <mask> and fifteen to go to school.	six
Alpacas have <mask> sets of teeth for processing food.	two
Devils live for about <mask> years in their natural habitat of dry bush and scrub land.	seven
Chickadees have a complex social system with <mask> extremes.	two
Red raspberries are usually ripe within <mask> to six weeks from the start of the growing season.	four
Red raspberries are usually ripe within four to <mask> weeks from the start of the growing season.	six
Natural hafnium contains <mask> isotopes.	six
Matter consists of the combination of the <mask> elements of solidity, fluidity, motion and heat.	four
Chile has <mask> standards for emissions and environmental quality.	no
Hummingbirds can live up to <mask> years.	nine
Territories are of <mask> kinds, breeding and nonbreeding.	two
Reliability is a combination of <mask> trains of thought.	two
Hens weigh approximately <mask> pounds.	two
Parallel ports use <mask> wires to send eight bits in parallel at one time.	eight
Parallel ports use eight wires to send <mask> bits in parallel at one time.	eight
Parallel ports use eight wires to send eight bits in parallel at <mask> time.	one
Many tractors have <mask> wheel drive to get extra grip on the hills and in wet conditions.	four
Unemployment is at some of the lowest measured rates in <mask> decades.	three
Spiders have <mask> walking legs and insects have six.	eight
Diabetics take <mask> per day.	three
Women are also <mask> times more likely than men to be victimized by an intimate partner.	six
Crustaceans have <mask> pairs of antennae.	two
Sprawl is the result of over <mask> decades of subsidies paid for by the American taxpayer.	five
Saliva exerts <mask> effects.	two
Tamanduas have <mask> clawed digits on the forefeet and five on the hindfeet.	four
Tamanduas have four clawed digits on the forefeet and <mask> on the hindfeet.	five
Bacterial cells outnumber human cells <mask> to one .	ten
Bacterial cells outnumber human cells ten to <mask> .	one
Speed is measured in <mask> ways.	two
Infertility affects <mask> in five couples today.	one
Infertility affects one in <mask> couples today.	five
Human brains weight <mask> percent of our total weight.	two
Natural ytterbium is a mixture of <mask> stable isotopes.	seven
Premature labor is labor that occurs more than <mask> weeks before a baby's due date.	three
Nymphs pass through <mask> instars.	five
Individual trees bloom from <mask> to five times a year.	two
Individual trees bloom from two to <mask> times a year.	five
Fluorescent lamps produce about <mask> times as much light per watt as incandescent bulbs.	four
Numbat moms can have up to <mask> babies at once.	four
Sexual reproduction consists of <mask> processes.	two
Dalmatians shed twice a year, <mask> months in the spring and six months in the fall.	six
Dalmatians shed twice a year, six months in the spring and <mask> months in the fall.	six
Cotton is most susceptible to injury by thrips from emergence through the <mask> to four leaf stage.	three
Cotton is most susceptible to injury by thrips from emergence through the three to <mask> leaf stage.	four
Dalmatians can take <mask> to three years to mature mentally.	two
Dalmatians can take two to <mask> years to mature mentally.	three
Death can occur as little as <mask> days after being exposed to a supply of lead or zinc.	three
Worms have <mask> eyes or ears, but they have cells that sense light and dark, and they sense vibration.	no
Snow storms occur <mask> or eight times a year.	seven
Snow storms occur seven or <mask> times a year.	eight
Fireflies combine <mask> special substances in their photic organs to make light.	three
Biennials Live for <mask> years.	two
Postpartum depression tends to set in later after birth, and past <mask> weeks.	six
Conifers represent the largest gymnosperm class, and include <mask> families.	seven
Weekly price is the price for <mask> days.	five
Genetic mapping divides the chromosomes in <mask> bands.	two
Rice is a fair source of protein containing all <mask> essential amino acids.	eight
Research chemists create <mask> dimensional models of molecules in shared workspace.	three
Astronomers classify galaxies into <mask> major categories.	three
Cooked peanuts have a shelf life up to <mask> weeks.	six
Mammals are warm blooded, use lungs for respiration, and have <mask> legs.	four
Power is focused around <mask> poles.	two
Planes are flat surfaces that extent infinitely in <mask> directions.	two
Fossil evidence has beavers of the ice age up to <mask> feet in length.	six
Gorillas give birth after <mask> months of gestation.	eight
Every Jewish year begins with the <mask> most important days of the year.	ten
Baleen whales have <mask> and toothed whales have one.	two
Body hair emerges at <mask> to twenty one days.	ten
Body hair emerges at ten to twenty <mask> days.	one
Ozone is a form of oxygen with <mask> atoms instead of the usual two.	three
Acupuncture works to relieve <mask> types of lower back pain.	two
Chromosomes consist of <mask> chromotids held together by a centromere.	two
Plants continue to flower for <mask> weeks.	four
Hellbenders have <mask> toes on their front feet and five on their hind feet.	four
Hellbenders have four toes on their front feet and <mask> on their hind feet.	five
Tapeworm infections can occur in as little as <mask> weeks.	two
Natural systems have <mask> types of food webs-grazing and detritus.	two
Most mute swans breed at age <mask> and remain with the same mate for life.	three
Involuntary manslaughter carries up to <mask> years.	five
Psychiatrists say that <mask> in four people are mentally ill.	one
Psychiatrists say that one in <mask> people are mentally ill.	four
Newborn cubs have greyish spots in their skin, which fade away in about <mask> months.	three
Newborn babies dream up to <mask> hours a day.	eight
Ferrets normally tremble for <mask> reasons.	two
Inflation affects all <mask> functions of money.	three
Illness is blamed on an imbalance in the <mask> humors that exist in all living things.	three
Female cats can whelp <mask> or four times per year if made pregnant.	three
Female cats can whelp three or <mask> times per year if made pregnant.	four
Viruses typically consist of <mask> parts.	two
Most sharks have <mask> pairs of gill slits, but some have six or seven pairs.	five
